1414895821638,10084,-2,-2,1023,1023,1023,1023,1023,1023,
1414895821666,10218,-2,-2,1023,1023,1023,1023,1023,1023,
1414895821684,10036,-2,-2,1023,1023,1023,1023,1023,1023,
1414895823301,10051,-2,-2,1023,1023,1023,1023,1023,1023,
1414895824917,10038,-2,-2,1023,1023,1023,1023,1023,1023,
1414895826551,10018,-2,-2,1023,1023,1023,1023,1023,1023,
1414895828168,10002,-2,-2,1023,1023,1023,1023,1023,1023,
1414895829790,10225,-2,-2,1023,1023,1023,1023,1023,1023,
1414895831421,10017,-2,-2,1023,1023,1023,1023,1023,1023,
1414895833040,10036,-2,-2,1023,1023,1023,1023,1023,1023,
1414895834654,9992,-2,-2,1023,1023,1023,1023,1023,1023,
1414895836292,10014,-2,-2,1023,1023,1023,1023,1023,1023,
1414895837908,10028,-2,-2,1023,1023,1023,1023,1023,1023,
1414895839527,10036,-2,-2,1023,1023,1023,1023,1023,1023,
1414895841162,10224,-2,-2,1023,1023,1023,1023,1023,1023,
1414895842781,10222,-2,-2,1023,1023,1023,1023,1023,1023,
1414895844404,10234,-2,-2,877,634,1023,933,1023,1023,
1414895846022,10314,-2,-2,1023,775,1023,972,1023,1023,
1414895847649,10353,-2,-2,1023,731,1023,823,1023,1023,
1414895849283,10263,-2,-2,1023,920,1023,1023,1023,1023,
1414895850908,10341,-2,-2,1023,975,1023,1023,1023,1023,
1414895852530,10245,-2,-2,1023,1023,1023,1023,1023,1023,
1414895854149,10323,-2,-2,1023,1023,1023,1023,1023,1023,
1414895855773,10285,-2,-2,1023,1023,1023,1023,1023,1023,
1414895857391,10289,-2,-2,1023,1023,1023,1023,1023,1023,
1414895859012,10293,-2,-2,1023,1023,1023,1023,1023,1023,
1414895860652,10241,-2,-2,1023,975,1023,1023,1023,1023,
1414895862264,10321,-2,-2,1023,1023,1023,1023,1023,1023,
1414895863888,10230,-2,-2,1023,1023,1023,1023,1023,1023,
1414895865510,10338,-2,-2,1023,1023,1023,1023,1023,1023,
1414895867146,10235,-2,-2,1023,1023,1023,1023,1023,1023,
1414895868772,10325,-2,-2,1023,1023,1023,1023,1023,1023,
1414895870386,10253,-2,-2,1023,1023,1023,1023,1023,1023,
1414895872003,10163,-2,-2,336,577,1023,892,1023,1023,
1414895873627,10425,-2,-2,395,646,1023,1000,1023,1023,
1414895875261,10409,-2,-2,393,680,1023,1023,1023,1023,
1414895876890,10414,-2,-2,453,696,1023,1023,1023,1023,
1414895878511,10404,-2,-2,421,660,1023,1023,1023,1023,
1414895880127,10418,-2,-2,371,668,1023,1023,1023,1023,
1414895881750,10406,-2,-2,368,671,1023,1023,1023,1023,
1414895883370,10429,-2,-2,414,713,1023,1023,1023,1023,
1414895885004,10464,-2,-2,411,716,1023,1023,1023,1023,
1414895886624,10418,-2,-2,426,714,1023,1023,1023,1023,
1414895888256,10411,-2,-2,837,914,1023,1023,1023,1023,
1414895889869,10225,-2,-2,1023,1023,1023,1023,1023,1023,
1414895891502,10240,-2,-2,1023,1023,1023,1023,1023,1023,
1414895893116,10143,-2,-2,1023,1023,1023,1023,1023,1023,
1414895894740,10058,-2,-2,1023,1023,1023,1023,1023,1023,
1414895896376,10048,-2,-2,916,1023,1023,1023,1023,1023,
1414895897994,10256,-2,-2,1023,1023,1023,1023,1023,1023,
1414895899618,10235,-2,-2,1023,1023,1023,1023,1023,1023,
1414895901239,10033,-2,-2,1023,1023,1023,1023,1023,1023,
1414895902858,10226,-2,-2,1023,1023,1023,1023,1023,1023,
1414895904493,10225,-2,-2,1023,1023,1023,1023,1023,1023,
1414895906121,10232,-2,-2,1023,1023,1023,1023,1023,1023,
1414895907730,10238,-2,-2,1023,1023,1023,1023,1023,1023,
1414895909363,10281,-2,-2,1023,1023,1023,1023,1023,956,
1414895910985,10234,-2,-2,1023,1023,1023,1023,1023,1023,
1414895912606,10223,-2,-2,1023,1023,1023,1023,1023,1023,
1414895914225,10231,-2,-2,1023,1023,1023,1023,1023,1023,
1414895915862,10238,-2,-2,1023,1023,1023,1023,1023,1023,
1414895917476,10239,-2,-2,1023,1023,1023,1023,1023,1023,
1414895919110,10226,-2,-2,1023,1023,1023,1023,1023,1023,
1414895920732,10234,-2,-2,1023,1023,1023,1023,1023,1023,
1414895922351,10225,-2,-2,1023,1023,1023,1023,1023,1023,
1414895923981,10228,-2,-2,1023,1023,1023,1023,1023,1023,
1414895925593,10230,-2,-2,1023,1023,1023,1023,1023,1023,
1414895927226,10221,-2,-2,1023,1023,1023,1023,1023,1023,
1414895928843,10251,-2,-2,1023,1023,1023,1023,1023,1023,
1414895930466,10231,-2,-2,1023,1023,1023,1023,1023,1023,
1414895932087,10234,-2,-2,1023,1023,1023,1023,1023,1023,
1414895933715,10226,-2,-2,1023,1023,1023,1023,1023,1023,
1414895935349,10222,-2,-2,1023,1023,1023,1023,1023,1023,
1414895936964,10128,-2,-2,1023,1023,1023,1023,1023,1023,
1414895938586,10226,-2,-2,1023,1023,1023,1023,1023,1023,
1414895940223,10055,-2,-2,1023,1023,1023,1023,1023,1023,
1414895941845,10236,-2,-2,1023,1023,1023,1023,1023,1023,
1414895943463,10207,-2,-2,1023,1023,1023,1023,1023,1023,
1414895945085,10230,-2,-2,1023,1023,1023,1023,1023,1023,
1414895946705,10226,-2,-2,1023,1023,1023,1023,1023,1023,
1414895948329,10322,-2,-2,213,1008,1023,1023,814,1023,
1414895949962,10500,-2,-2,1023,1023,1023,1023,1023,1023,
1414895951590,10130,-2,-2,1023,1023,1023,1023,1023,1023,
1414895953206,10071,-2,-2,1023,1023,1023,1023,1023,1023,
1414895954825,10109,-2,-2,1023,1023,1023,1023,1023,1023,
1414895956456,10117,-2,-2,1023,1023,1023,1023,1023,1023,
1414895958073,10055,-2,-2,1023,1023,1023,1023,1023,1023,
1414895959696,10122,-2,-2,1023,1023,1023,1023,1023,1023,
1414895961330,10061,-2,-2,1023,1023,1023,1023,1023,1023,
1414895962952,10120,-2,-2,1023,1023,1023,1023,1023,1023,
1414895964575,10135,-2,-2,1023,1023,1023,1023,1023,1023,
1414895966193,10224,-2,-2,1023,1023,1023,1023,1023,1023,
1414895967817,10286,-2,-2,1023,1023,1023,1023,1023,1023,
1414895969440,10223,-2,-2,1023,1023,1023,1023,1023,1023,
1414895971061,10324,-2,-2,1023,1023,1023,1023,1023,1023,
1414895972690,10223,-2,-2,611,1023,1023,1023,1023,1023,
1414895974323,10415,-2,-2,190,593,1023,1023,1023,1023,
1414895975937,10451,-2,-2,184,620,1023,1023,883,1023,
1414895977563,10442,-2,-2,192,614,1023,1023,792,1023,
1414895979182,10533,-2,-2,210,680,1023,1023,1022,1023,
1414895980803,10423,-2,-2,248,765,1023,1023,1023,1023,
1414895982431,10495,-2,-2,1023,1023,1023,1023,1023,1023,
1414895984064,10200,-2,-2,1023,1023,1023,1023,1023,1023,
1414895985692,10257,-2,-2,1023,1023,1023,1023,1023,1023,
1414895987309,10169,-2,-2,1023,1023,1023,1023,1023,1023,
1414895988933,10198,-2,-2,1023,1023,1023,1023,1023,1023,
1414895990562,10149,-2,-2,1023,1023,1023,1023,1023,1023,
1414895992182,10221,-2,-2,1023,1023,1023,1023,1023,1023,
1414895993796,10282,-2,-2,889,1023,1023,1023,1023,1023,
1414895995421,10226,-2,-2,1023,1023,1023,1023,1023,1023,
1414895997057,10226,-2,-2,1023,1023,1023,531,373,75,
1414895998678,10319,-2,-2,1023,1023,1023,659,347,57,
1414896000294,10319,-2,-2,1023,1023,1023,399,383,60,
1414896001930,10307,-2,-2,1023,1023,1023,408,339,56,
1414896003546,10335,-2,-2,1023,1023,1023,413,335,55,
1414896005163,10332,-2,-2,1023,1023,1023,417,342,55,
1414896006797,10314,-2,-2,1023,1023,1023,431,344,53,
1414896008413,10327,-2,-2,1023,1023,1023,427,342,53,
1414896010047,10341,-2,-2,1023,1023,1023,427,339,52,
1414896011669,10325,-2,-2,1023,1023,1023,426,336,52,
1414896013289,10324,-2,-2,1023,1023,1023,425,336,52,
1414896014906,10342,-2,-2,1023,1023,1023,425,336,52,
1414896016530,10328,-2,-2,1023,1023,1023,424,334,52,
1414896018164,10310,-2,-2,1023,1023,1023,424,334,52,
1414896019781,10335,-2,-2,1023,1023,1023,424,334,52,
1414896021415,10351,-2,-2,1023,1023,1023,423,333,52,
1414896023041,10324,-2,-2,1023,1023,1023,422,332,51,
1414896024658,10320,-2,-2,1023,1023,1023,421,332,52,
1414896026275,10339,-2,-2,1023,1023,1023,419,333,51,
1414896027908,10340,-2,-2,1023,1023,1023,418,332,52,
1414896029525,10320,-2,-2,1023,1023,1023,418,336,52,
1414896031159,10329,-2,-2,1023,1023,1023,417,335,52,
1414896032778,10344,-2,-2,1023,1023,1023,416,333,51,
1414896034397,10332,-2,-2,1023,1023,1023,415,333,51,
1414896036032,10314,-2,-2,1023,1023,1023,415,332,51,
1414896037650,10327,-2,-2,1023,975,1023,471,369,52,
1414896039267,10330,-2,-2,1023,744,1023,535,466,66,
1414896040899,10476,-2,-2,1023,792,1023,499,443,58,
1414896042516,10434,-2,-2,1023,789,1023,493,435,58,
1414896044150,10423,-2,-2,1023,819,1023,485,437,57,
1414896045767,10432,-2,-2,1023,811,1023,481,435,57,
1414896047383,10462,-2,-2,1023,835,1023,476,433,56,
1414896049017,10418,-2,-2,1023,849,1023,467,431,56,
1414896050633,10410,-2,-2,1023,839,1023,463,431,56,
1414896052267,10412,-2,-2,1023,840,1023,460,429,55,
1414896053884,10414,-2,-2,1023,847,1023,455,428,55,
1414896055516,10412,-2,-2,1023,856,1023,452,429,56,
1414896057133,10410,-2,-2,1023,870,1023,448,425,55,
1414896058759,10411,-2,-2,1023,892,1023,446,425,54,
1414896060377,10410,-2,-2,1023,881,1023,444,425,55,
1414896062011,10452,-2,-2,1023,898,1023,442,423,54,
1414896063627,10455,-2,-2,1023,875,1023,440,423,54,
1414896065260,10416,-2,-2,1023,900,1023,440,421,54,
1414896066878,10413,-2,-2,1023,910,1023,440,418,54,
1414896068495,10410,-2,-2,1023,900,1023,439,416,54,
1414896070127,10409,-2,-2,1023,903,1023,435,415,53,
1414896071744,10407,-2,-2,1023,930,1023,433,415,53,
1414896073377,10407,-2,-2,1023,922,1023,432,415,53,
1414896074994,10408,-2,-2,1023,924,1023,426,412,52,
1414896076628,10457,-2,-2,1023,793,1023,460,438,56,
1414896078245,10452,-2,-2,1023,735,1023,480,442,139,
1414896079866,10285,-2,-2,1023,1023,1023,1023,1023,1023,
1414896081492,10280,-2,-2,1009,1023,1023,1023,1023,1023,
1414896083112,10379,-2,-2,667,1023,1023,1023,1023,1023,
1414896084734,10335,-2,-2,758,1023,1023,1023,1023,1023,
1414896086367,10329,-2,-2,684,1023,1023,1023,1023,1023,
1414896087984,10318,-2,-2,672,1023,1023,1023,1023,1023,
1414896089617,10308,-2,-2,1023,1023,1023,1023,1023,1023,
1414896091238,10274,-2,-2,1023,1023,1023,1023,1023,1023,
1414896092865,10295,-2,-2,272,976,1023,1023,1023,1023,
1414896094483,10417,-2,-2,203,998,1023,1023,1023,1023,
1414896096116,10517,-2,-2,310,1023,1023,1023,1023,1023,
1414896097732,10424,-2,-2,395,1023,1023,1023,1023,1023,
1414896099349,10427,-2,-2,448,1023,1023,1023,1023,1023,
1414896100982,10468,-2,-2,438,1023,1023,1023,1023,1023,
1414896102599,10419,-2,-2,452,1023,1023,1023,1023,1023,
1414896104232,10412,-2,-2,461,1023,1023,1023,1023,1023,
1414896105850,10379,-2,-2,474,1023,1023,1023,1023,1023,
1414896107473,10437,-2,-2,430,1023,1023,1023,1023,1023,
1414896109092,10409,-2,-2,436,1023,1023,1023,1023,1023,
1414896110720,10505,-2,-2,443,1023,1023,1023,1023,1023,
1414896112353,10424,-2,-2,443,1023,1023,1023,1023,1023,
1414896113970,10439,-2,-2,445,1023,1023,1023,1023,1023,
1414896115588,10425,-2,-2,452,1023,1023,1023,1023,1023,
1414896117225,10455,-2,-2,456,1023,1023,1023,1023,1023,
1414896118835,10461,-2,-2,445,1023,1023,1023,1023,1023,
1414896120460,10423,-2,-2,450,1023,1023,1023,1023,1023,
1414896122095,10452,-2,-2,453,1023,1023,1023,1023,1023,
1414896123722,10456,-2,-2,452,1023,1023,1023,1023,1023,
1414896125339,10432,-2,-2,446,1023,1023,1023,1023,1023,
1414896126957,10428,-2,-2,439,1023,1023,1023,1023,1023,
1414896128593,10417,-2,-2,461,1023,1023,1023,1023,1023,
1414896130205,10465,-2,-2,466,1023,1023,1023,1023,1023,
1414896131828,10458,-2,-2,469,1023,1023,1023,1023,1023,
1414896133461,10447,-2,-2,476,1023,1023,1023,1023,1023,
1414896135081,10416,-2,-2,470,1023,1023,1023,1023,1023,
1414896136714,10420,-2,-2,475,1023,1023,1023,1023,1023,
1414896138330,10487,-2,-2,481,1023,1023,1023,1023,1023,
1414896139957,10418,-2,-2,480,1023,1023,1023,1023,1023,
1414896141577,10474,-2,-2,486,1023,1023,1023,1023,1023,
1414896143196,10456,-2,-2,501,1023,1023,1023,1023,1023,
1414896144827,10474,-2,-2,496,1023,1023,1023,1023,1023,
1414896146446,10416,-2,-2,508,1023,1023,1023,1023,1023,
1414896148079,10501,-2,-2,506,1023,1023,1023,1023,1023,
1414896149694,10482,-2,-2,500,1023,1023,1023,1023,1023,
1414896151326,10485,-2,-2,499,1023,1023,1023,1023,1023,
1414896152941,10493,-2,-2,506,1023,1023,1023,1023,1023,
1414896154574,10494,-2,-2,502,1023,1023,1023,1023,1023,
1414896156188,10508,-2,-2,508,1023,1023,1023,1023,1023,
1414896157814,10483,-2,-2,509,896,1023,1023,1023,1023,
1414896159448,10535,-2,-2,481,898,1023,1023,1023,1023,
1414896161065,10505,-2,-2,457,917,1023,1023,1023,1023,
1414896162681,10534,-2,-2,462,926,1023,1023,1023,1023,
1414896164315,10507,-2,-2,484,1021,1023,1023,1023,1023,
1414896165932,10520,-2,-2,473,1023,1023,1023,1023,1023,
1414896167565,10505,-2,-2,474,1023,1023,1023,1023,1023,
1414896169183,10523,-2,-2,503,1002,1023,1023,1023,1023,
1414896170801,10500,-2,-2,482,1005,1023,1023,1023,1023,
1414896172434,10510,-2,-2,477,1004,1023,1023,1023,1023,
1414896174051,10513,-2,-2,476,1023,1023,1023,1023,1023,
1414896175684,10503,-2,-2,505,1023,1023,1023,1023,1023,
1414896177301,10526,-2,-2,495,1023,1023,1023,1023,1023,
1414896178936,10507,-2,-2,492,1023,1023,1023,1023,1023,
1414896180554,10520,-2,-2,498,1023,1023,1023,1023,1023,
1414896182170,10505,-2,-2,487,1023,1023,1023,1023,1023,
1414896183803,10537,-2,-2,417,805,1023,979,896,1023,
1414896185421,10416,-2,-2,1023,1023,1023,1023,1023,1023,
1414896187054,10331,-2,-2,358,1023,1023,1023,1023,1023,
1414896188665,10439,-2,-2,361,1023,1023,1023,1023,1023,
1414896190302,10452,-2,-2,323,1023,1023,1023,1023,1023,
1414896191923,10435,-2,-2,338,1023,1023,1023,1023,1023,
1414896193539,10459,-2,-2,344,1023,1023,1023,1023,1023,
1414896195173,10443,-2,-2,1023,1023,1023,1023,1023,1023,
1414896196789,10334,-2,-2,1023,1023,1023,1023,1023,1023,
1414896198422,10440,-2,-2,436,1023,1023,1023,1023,1023,
1414896200040,10507,-2,-2,628,1023,1023,1023,1023,1023,
1414896201656,10534,-2,-2,240,848,1023,778,839,1023,
1414896203290,10626,-2,-2,213,909,1023,1023,1023,1023,
1414896204912,10634,-2,-2,325,966,1023,1023,1023,1023,
1414896206529,10623,-2,-2,320,992,1023,1023,1023,1023,
1414896208162,10621,-2,-2,315,961,1023,1023,1023,1023,
1414896209779,10620,-2,-2,335,955,1023,1023,1023,1023,
1414896211412,10627,-2,-2,335,945,1023,1023,1023,1023,
1414896213029,10542,-2,-2,309,938,1023,1023,1023,1023,
1414896214662,10528,-2,-2,304,841,1023,914,900,1023,
1414896216278,10626,-2,-2,160,787,1023,1023,792,1023,
1414896217895,10618,-2,-2,179,786,1023,1023,786,1023,
1414896219529,10543,-2,-2,159,889,1023,1023,1023,1023,
1414896221154,10427,-2,-2,1023,1023,1023,1023,1023,1023,
